bibtype	author	title	booktitle	month	year	address	publisher	pages	url	note
book		Translation Quality Estimation and Automatic Post-Editing Workshop	Proceedings of the AMTA 2018 Workshop on Translation Quality Estimation and Automatic Post-Editing	March	2018	Boston, MA	Association for Machine Translation in the Americas		http://www.aclweb.org/anthology/W18-2100	Entire Volume
inproceedings	Nicola Ueffing	Automatic Post-Editing and Machine Translation Quality Estimation at eBay	Proceedings of the AMTA 2018 Workshop on Translation Quality Estimation and Automatic Post-Editing	March	2018	Boston, MA	Association for Machine Translation in the Americas	1--34	http://www.aclweb.org/anthology/W18-2101	
inproceedings	Rebecca Knowles; Philipp Koehn	Lightweight Word-Level Confidence Estimation for Neural Interactive Translation Prediction	Proceedings of the AMTA 2018 Workshop on Translation Quality Estimation and Automatic Post-Editing	March	2018	Boston, MA	Association for Machine Translation in the Americas	35--40	http://www.aclweb.org/anthology/W18-2102	
inproceedings	João Graça	Unbabel: How to combine AI with the crowd to scale professional-quality translation	Proceedings of the AMTA 2018 Workshop on Translation Quality Estimation and Automatic Post-Editing	March	2018	Boston, MA	Association for Machine Translation in the Americas	41--85	http://www.aclweb.org/anthology/W18-2103	
inproceedings	Maxim Khalilov	Machine translation at Booking.com: what's next? 	Proceedings of the AMTA 2018 Workshop on Translation Quality Estimation and Automatic Post-Editing	March	2018	Boston, MA	Association for Machine Translation in the Americas	86--143	http://www.aclweb.org/anthology/W18-2104	
inproceedings	Marcin Junczys-Dowmunt 	Are we experiencing the Golden Age of Automatic Post-Editing?	Proceedings of the AMTA 2018 Workshop on Translation Quality Estimation and Automatic Post-Editing	March	2018	Boston, MA	Association for Machine Translation in the Americas	144--206	http://www.aclweb.org/anthology/W18-2105	
inproceedings	Marcello Federico	Challenges in Adaptive Neural Machine Translation	Proceedings of the AMTA 2018 Workshop on Translation Quality Estimation and Automatic Post-Editing	March	2018	Boston, MA	Association for Machine Translation in the Americas	207--242	http://www.aclweb.org/anthology/W18-2106	
inproceedings	Eleftherios Avramidis; Vivien Macketanz; Arle Lommel; Hans Uszkoreit 	Fine-grained evaluation of Quality Estimation for Machine translation based on a linguisticallymotivated Test Suite 	Proceedings of the AMTA 2018 Workshop on Translation Quality Estimation and Automatic Post-Editing	March	2018	Boston, MA	Association for Machine Translation in the Americas	243--248	http://www.aclweb.org/anthology/W18-2107	
inproceedings	Rebecca Knowles; John E. Ortega; Philipp Koeh	A Comparison of Machine Translation Paradigms for Use in Black-Box Fuzzy-Match Repair	Proceedings of the AMTA 2018 Workshop on Translation Quality Estimation and Automatic Post-Editing	March	2018	Boston, MA	Association for Machine Translation in the Americas	249--255	http://www.aclweb.org/anthology/W18-2108	
